tile_a,route_a,fold_a,tile_b,route_b,fold_b,overlap_m2,pct_of_tile
O2021_82_16_1_0024_00004782_10cm_8000_0.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_5000_1000.tif,82-24,2,7470.0,74.7
O2021_82_16_1_0024_00004782_10cm_8000_0.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_0_1000.tif,82-24,2,1764.0,17.64
O2021_82_16_1_0024_00004783_10cm_5000_1000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_3000_0.tif,82-24,2,3952.0,39.52
O2021_82_16_1_0024_00004783_10cm_5000_1000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_3000_3000.tif,82-24,2,6300.0,63.0
O2021_82_16_1_0024_00004783_10cm_5000_1000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_3000_2000.tif,82-24,2,6375.0,63.75
O2021_82_16_1_0024_00004783_10cm_6000_0.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_4000_2000.tif,82-24,2,1125.0,11.25
O2021_82_16_1_0024_00004783_10cm_6000_0.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_3000_2000.tif,82-24,2,375.0,3.75
O2021_82_16_1_0024_00004783_10cm_6000_1000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_3000_0.tif,82-24,2,1248.0,12.48
O2021_82_16_1_0024_00004783_10cm_6000_1000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_4000_0.tif,82-24,2,3952.0,39.52
O2021_82_16_1_0024_00004783_10cm_6000_1000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_4000_3000.tif,82-24,2,6300.0,63.0
O2021_82_16_1_0024_00004783_10cm_6000_1000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_3000_3000.tif,82-24,2,2100.0,21.0
O2021_82_16_1_0024_00004783_10cm_6000_1000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_4000_2000.tif,82-24,2,6375.0,63.75
O2021_82_16_1_0024_00004783_10cm_6000_1000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_3000_2000.tif,82-24,2,2125.0,21.25
O2021_82_16_1_0024_00004783_10cm_6000_2000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_4000_1000.tif,82-24,2,3952.0,39.52
O2021_82_16_1_0024_00004783_10cm_6000_2000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_3000_1000.tif,82-24,2,1248.0,12.48
O2021_82_16_1_0024_00004783_10cm_6000_2000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_3000_0.tif,82-24,2,1152.0,11.52
O2021_82_16_1_0024_00004783_10cm_6000_2000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_4000_0.tif,82-24,2,3648.0,36.48
O2021_82_16_1_0024_00004783_10cm_6000_2000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_4000_3000.tif,82-24,2,1200.0,12.0
O2021_82_16_1_0024_00004783_10cm_6000_2000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_3000_3000.tif,82-24,2,400.0,4.0
O2021_82_16_1_0024_00004783_10cm_6000_3000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_4000_1000.tif,82-24,2,5320.0,53.2
O2021_82_16_1_0024_00004783_10cm_6000_3000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_3000_1000.tif,82-24,2,1680.0,16.8
O2021_82_16_1_0024_00004783_10cm_6000_3000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_3000_0.tif,82-24,2,720.0,7.2
O2021_82_16_1_0024_00004783_10cm_6000_3000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_4000_0.tif,82-24,2,2280.0,22.8
O2021_82_16_1_0024_00004783_10cm_7000_0.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_4000_2000.tif,82-24,2,375.0,3.75
O2021_82_16_1_0024_00004783_10cm_7000_0.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_5000_2000.tif,82-24,2,1125.0,11.25
O2021_82_16_1_0024_00004783_10cm_7000_1000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_5000_0.tif,82-24,2,3952.0,39.52
O2021_82_16_1_0024_00004783_10cm_7000_1000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_4000_0.tif,82-24,2,1248.0,12.48
O2021_82_16_1_0024_00004783_10cm_7000_1000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_4000_3000.tif,82-24,2,2100.0,21.0
O2021_82_16_1_0024_00004783_10cm_7000_1000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_5000_3000.tif,82-24,2,6300.0,63.0
O2021_82_16_1_0024_00004783_10cm_7000_1000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_4000_2000.tif,82-24,2,2125.0,21.25
O2021_82_16_1_0024_00004783_10cm_7000_1000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_5000_2000.tif,82-24,2,6375.0,63.75
O2021_82_16_1_0024_00004783_10cm_7000_2000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_4000_1000.tif,82-24,2,1248.0,12.48
O2021_82_16_1_0024_00004783_10cm_7000_2000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_5000_1000.tif,82-24,2,3952.0,39.52
O2021_82_16_1_0024_00004783_10cm_7000_2000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_5000_0.tif,82-24,2,3648.0,36.48
O2021_82_16_1_0024_00004783_10cm_7000_2000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_4000_0.tif,82-24,2,1152.0,11.52
O2021_82_16_1_0024_00004783_10cm_7000_2000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_4000_3000.tif,82-24,2,400.0,4.0
O2021_82_16_1_0024_00004783_10cm_7000_2000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_5000_3000.tif,82-24,2,1200.0,12.0
O2021_82_16_1_0024_00004783_10cm_7000_3000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_4000_1000.tif,82-24,2,1680.0,16.8
O2021_82_16_1_0024_00004783_10cm_7000_3000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_5000_1000.tif,82-24,2,5320.0,53.2
O2021_82_16_1_0024_00004783_10cm_7000_3000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_5000_0.tif,82-24,2,2280.0,22.8
O2021_82_16_1_0024_00004783_10cm_7000_3000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_4000_0.tif,82-24,2,720.0,7.2
O2021_82_16_1_0024_00004783_10cm_7440_1000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_5000_0.tif,82-24,2,4160.0,41.6
O2021_82_16_1_0024_00004783_10cm_7440_1000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_6000_0.tif,82-24,2,1040.0,10.4
O2021_82_16_1_0024_00004783_10cm_7440_1000.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_0_0.tif,82-24,2,2449.0,24.49
O2021_82_16_1_0024_00004783_10cm_7440_1000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_6000_3000.tif,82-24,2,1596.0,15.96
O2021_82_16_1_0024_00004783_10cm_7440_1000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_5000_3000.tif,82-24,2,6804.0,68.04
O2021_82_16_1_0024_00004783_10cm_7440_1000.tif,82-16,2,O2021_82_24_1_0023_00001729_10cm_0_3000.tif,82-24,2,2790.0,27.9
O2021_82_16_1_0024_00004783_10cm_7440_1000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_5000_2000.tif,82-24,2,6885.0,68.85
O2021_82_16_1_0024_00004783_10cm_7440_1000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_6000_2000.tif,82-24,2,1615.0,16.15
O2021_82_16_1_0024_00004783_10cm_7440_1000.tif,82-16,2,O2021_82_24_1_0023_00001729_10cm_0_2000.tif,82-24,2,1800.0,18.0
O2021_82_16_1_0024_00004783_10cm_7440_2000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_6000_1000.tif,82-24,2,1040.0,10.4
O2021_82_16_1_0024_00004783_10cm_7440_2000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_5000_1000.tif,82-24,2,4160.0,41.6
O2021_82_16_1_0024_00004783_10cm_7440_2000.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_0_1000.tif,82-24,2,2449.0,24.49
O2021_82_16_1_0024_00004783_10cm_7440_2000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_5000_0.tif,82-24,2,3840.0,38.4
O2021_82_16_1_0024_00004783_10cm_7440_2000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_6000_0.tif,82-24,2,960.0,9.6
O2021_82_16_1_0024_00004783_10cm_7440_2000.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_0_0.tif,82-24,2,651.0,6.51
O2021_82_16_1_0024_00004783_10cm_7440_2000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_6000_3000.tif,82-24,2,304.0,3.04
O2021_82_16_1_0024_00004783_10cm_7440_2000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_5000_3000.tif,82-24,2,1296.0,12.96
O2021_82_16_1_0024_00004783_10cm_7440_3000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_6000_1000.tif,82-24,2,1400.0,14.0
O2021_82_16_1_0024_00004783_10cm_7440_3000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_5000_1000.tif,82-24,2,5600.0,56.0
O2021_82_16_1_0024_00004783_10cm_7440_3000.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_0_1000.tif,82-24,2,3007.0,30.07
O2021_82_16_1_0024_00004783_10cm_7440_3000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_5000_0.tif,82-24,2,2400.0,24.0
O2021_82_16_1_0024_00004783_10cm_7440_3000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_6000_0.tif,82-24,2,600.0,6.0
O2021_82_16_1_0024_00004783_10cm_7440_3000.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_0_0.tif,82-24,2,93.0,0.93
O2021_82_16_1_0024_00004783_10cm_8000_0.tif,82-16,2,O2021_82_24_1_0023_00001729_10cm_0_3000.tif,82-24,2,210.0,2.1
O2021_82_16_1_0024_00004783_10cm_8000_0.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_5000_2000.tif,82-24,2,1215.0,12.15
O2021_82_16_1_0024_00004783_10cm_8000_0.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_6000_2000.tif,82-24,2,285.0,2.85
O2021_82_16_1_0024_00004783_10cm_8000_0.tif,82-16,2,O2021_82_24_1_0023_00001729_10cm_0_2000.tif,82-24,2,1200.0,12.0
O2021_82_16_1_0025_00005217_10cm_0_1000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_5000_0.tif,82-24,2,840.0,8.4
O2021_82_16_1_0025_00005217_10cm_0_1000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_4000_0.tif,82-24,2,3160.0,31.6
O2021_82_16_1_0025_00005217_10cm_0_1000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_4000_3000.tif,82-24,2,5760.0,57.6
O2021_82_16_1_0025_00005217_10cm_0_1000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_5000_3000.tif,82-24,2,1440.0,14.4
O2021_82_16_1_0025_00005217_10cm_0_1000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_4000_2000.tif,82-24,2,7760.0,77.6
O2021_82_16_1_0025_00005217_10cm_0_1000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_5000_2000.tif,82-24,2,1940.0,19.4
O2021_82_16_1_0025_00005217_10cm_0_2000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_4000_1000.tif,82-24,2,3160.0,31.6
O2021_82_16_1_0025_00005217_10cm_0_2000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_5000_1000.tif,82-24,2,840.0,8.4
O2021_82_16_1_0025_00005217_10cm_0_2000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_5000_0.tif,82-24,2,1260.0,12.6
O2021_82_16_1_0025_00005217_10cm_0_2000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_4000_0.tif,82-24,2,4740.0,47.4
O2021_82_16_1_0025_00005217_10cm_0_2000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_4000_3000.tif,82-24,2,2240.0,22.4
O2021_82_16_1_0025_00005217_10cm_0_2000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_5000_3000.tif,82-24,2,560.0,5.6
O2021_82_16_1_0025_00005217_10cm_0_3000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_4000_1000.tif,82-24,2,4740.0,47.4
O2021_82_16_1_0025_00005217_10cm_0_3000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_5000_1000.tif,82-24,2,1260.0,12.6
O2021_82_16_1_0025_00005217_10cm_0_3000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_5000_0.tif,82-24,2,840.0,8.4
O2021_82_16_1_0025_00005217_10cm_0_3000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_4000_0.tif,82-24,2,3160.0,31.6
O2021_82_16_1_0025_00005217_10cm_0_3000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_4000_3000.tif,82-24,2,640.0,6.4
O2021_82_16_1_0025_00005217_10cm_0_3000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_5000_3000.tif,82-24,2,160.0,1.6
O2021_82_16_1_0025_00005217_10cm_1000_1000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_5000_0.tif,82-24,2,3160.0,31.6
O2021_82_16_1_0025_00005217_10cm_1000_1000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_6000_0.tif,82-24,2,840.0,8.4
O2021_82_16_1_0025_00005217_10cm_1000_1000.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_0_0.tif,82-24,2,2144.0,21.44
O2021_82_16_1_0025_00005217_10cm_1000_1000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_6000_3000.tif,82-24,2,1440.0,14.4
O2021_82_16_1_0025_00005217_10cm_1000_1000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_5000_3000.tif,82-24,2,5760.0,57.6
O2021_82_16_1_0025_00005217_10cm_1000_1000.tif,82-16,2,O2021_82_24_1_0023_00001729_10cm_0_3000.tif,82-24,2,2945.0,29.45
O2021_82_16_1_0025_00005217_10cm_1000_1000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_5000_2000.tif,82-24,2,7760.0,77.6
O2021_82_16_1_0025_00005217_10cm_1000_1000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_6000_2000.tif,82-24,2,1940.0,19.4
O2021_82_16_1_0025_00005217_10cm_1000_1000.tif,82-16,2,O2021_82_24_1_0023_00001729_10cm_0_2000.tif,82-24,2,2232.0,22.32
O2021_82_16_1_0025_00005217_10cm_1000_2000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_6000_1000.tif,82-24,2,840.0,8.4
O2021_82_16_1_0025_00005217_10cm_1000_2000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_5000_1000.tif,82-24,2,3160.0,31.6
O2021_82_16_1_0025_00005217_10cm_1000_2000.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_0_1000.tif,82-24,2,2144.0,21.44
O2021_82_16_1_0025_00005217_10cm_1000_2000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_5000_0.tif,82-24,2,4740.0,47.4
O2021_82_16_1_0025_00005217_10cm_1000_2000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_6000_0.tif,82-24,2,1260.0,12.6
O2021_82_16_1_0025_00005217_10cm_1000_2000.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_0_0.tif,82-24,2,1056.0,10.56
O2021_82_16_1_0025_00005217_10cm_1000_2000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_6000_3000.tif,82-24,2,560.0,5.6
O2021_82_16_1_0025_00005217_10cm_1000_2000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_5000_3000.tif,82-24,2,2240.0,22.4
O2021_82_16_1_0025_00005217_10cm_1000_2000.tif,82-16,2,O2021_82_24_1_0023_00001729_10cm_0_3000.tif,82-24,2,155.0,1.55
O2021_82_16_1_0025_00005217_10cm_1000_3000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_6000_1000.tif,82-24,2,1260.0,12.6
O2021_82_16_1_0025_00005217_10cm_1000_3000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_5000_1000.tif,82-24,2,4740.0,47.4
O2021_82_16_1_0025_00005217_10cm_1000_3000.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_0_1000.tif,82-24,2,2784.0,27.84
O2021_82_16_1_0025_00005217_10cm_1000_3000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_5000_0.tif,82-24,2,3160.0,31.6
O2021_82_16_1_0025_00005217_10cm_1000_3000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_6000_0.tif,82-24,2,840.0,8.4
O2021_82_16_1_0025_00005217_10cm_1000_3000.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_0_0.tif,82-24,2,416.0,4.16
O2021_82_16_1_0025_00005217_10cm_1000_3000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_6000_3000.tif,82-24,2,160.0,1.6
O2021_82_16_1_0025_00005217_10cm_1000_3000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_5000_3000.tif,82-24,2,640.0,6.4
O2021_82_16_1_0025_00005217_10cm_2000_0.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_7000_2000.tif,82-24,2,60.0,0.6
O2021_82_16_1_0025_00005217_10cm_2000_0.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_6000_2000.tif,82-24,2,240.0,2.4
O2021_82_16_1_0025_00005217_10cm_2000_0.tif,82-16,2,O2021_82_24_1_0023_00001729_10cm_0_2000.tif,82-24,2,1932.0,19.32
O2021_82_16_1_0025_00005217_10cm_2000_0.tif,82-16,2,O2021_82_24_1_0023_00001729_10cm_1000_2000.tif,82-24,2,868.0,8.68
O2021_82_16_1_0025_00005217_10cm_2000_0.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_7000_1000.tif,82-24,2,1940.0,19.4
O2021_82_16_1_0025_00005217_10cm_2000_1000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_6000_0.tif,82-24,2,3160.0,31.6
O2021_82_16_1_0025_00005217_10cm_2000_1000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_7000_0.tif,82-24,2,840.0,8.4
O2021_82_16_1_0025_00005217_10cm_2000_1000.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_0_0.tif,82-24,2,4556.0,45.56
O2021_82_16_1_0025_00005217_10cm_2000_1000.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_1000_0.tif,82-24,2,2144.0,21.44
O2021_82_16_1_0025_00005217_10cm_2000_1000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_7000_3000.tif,82-24,2,1440.0,14.4
O2021_82_16_1_0025_00005217_10cm_2000_1000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_6000_3000.tif,82-24,2,5760.0,57.6
O2021_82_16_1_0025_00005217_10cm_2000_1000.tif,82-16,2,O2021_82_24_1_0023_00001729_10cm_0_3000.tif,82-24,2,6555.0,65.55
O2021_82_16_1_0025_00005217_10cm_2000_1000.tif,82-16,2,O2021_82_24_1_0023_00001729_10cm_1000_3000.tif,82-24,2,2945.0,29.45
O2021_82_16_1_0025_00005217_10cm_2000_1000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_7000_2000.tif,82-24,2,1940.0,19.4
O2021_82_16_1_0025_00005217_10cm_2000_1000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_6000_2000.tif,82-24,2,7760.0,77.6
O2021_82_16_1_0025_00005217_10cm_2000_1000.tif,82-16,2,O2021_82_24_1_0023_00001729_10cm_0_2000.tif,82-24,2,4968.0,49.68
O2021_82_16_1_0025_00005217_10cm_2000_1000.tif,82-16,2,O2021_82_24_1_0023_00001729_10cm_1000_2000.tif,82-24,2,2232.0,22.32
O2021_82_16_1_0025_00005217_10cm_2000_2000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_7000_1000.tif,82-24,2,840.0,8.4
O2021_82_16_1_0025_00005217_10cm_2000_2000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_6000_1000.tif,82-24,2,3160.0,31.6
O2021_82_16_1_0025_00005217_10cm_2000_2000.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_1000_1000.tif,82-24,2,2144.0,21.44
O2021_82_16_1_0025_00005217_10cm_2000_2000.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_0_1000.tif,82-24,2,4556.0,45.56
O2021_82_16_1_0025_00005217_10cm_2000_2000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_6000_0.tif,82-24,2,4740.0,47.4
O2021_82_16_1_0025_00005217_10cm_2000_2000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_7000_0.tif,82-24,2,1260.0,12.6
O2021_82_16_1_0025_00005217_10cm_2000_2000.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_0_0.tif,82-24,2,2244.0,22.44
O2021_82_16_1_0025_00005217_10cm_2000_2000.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_1000_0.tif,82-24,2,1056.0,10.56
O2021_82_16_1_0025_00005217_10cm_2000_2000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_7000_3000.tif,82-24,2,560.0,5.6
O2021_82_16_1_0025_00005217_10cm_2000_2000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_6000_3000.tif,82-24,2,2240.0,22.4
O2021_82_16_1_0025_00005217_10cm_2000_2000.tif,82-16,2,O2021_82_24_1_0023_00001729_10cm_0_3000.tif,82-24,2,345.0,3.45
O2021_82_16_1_0025_00005217_10cm_2000_2000.tif,82-16,2,O2021_82_24_1_0023_00001729_10cm_1000_3000.tif,82-24,2,155.0,1.55
O2021_82_16_1_0025_00005217_10cm_2000_3000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_7000_1000.tif,82-24,2,1260.0,12.6
O2021_82_16_1_0025_00005217_10cm_2000_3000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_6000_1000.tif,82-24,2,4740.0,47.4
O2021_82_16_1_0025_00005217_10cm_2000_3000.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_1000_1000.tif,82-24,2,2784.0,27.84
O2021_82_16_1_0025_00005217_10cm_2000_3000.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_0_1000.tif,82-24,2,5916.0,59.16
O2021_82_16_1_0025_00005217_10cm_2000_3000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_6000_0.tif,82-24,2,3160.0,31.6
O2021_82_16_1_0025_00005217_10cm_2000_3000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_7000_0.tif,82-24,2,840.0,8.4
O2021_82_16_1_0025_00005217_10cm_2000_3000.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_0_0.tif,82-24,2,884.0,8.84
O2021_82_16_1_0025_00005217_10cm_2000_3000.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_1000_0.tif,82-24,2,416.0,4.16
O2021_82_16_1_0025_00005217_10cm_2000_3000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_7000_3000.tif,82-24,2,160.0,1.6
O2021_82_16_1_0025_00005217_10cm_2000_3000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_6000_3000.tif,82-24,2,640.0,6.4
O2021_82_16_1_0025_00005217_10cm_3000_0.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_7000_2000.tif,82-24,2,240.0,2.4
O2021_82_16_1_0025_00005217_10cm_3000_0.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_7820_2000.tif,82-24,2,114.0,1.14
O2021_82_16_1_0025_00005217_10cm_3000_0.tif,82-16,2,O2021_82_24_1_0023_00001729_10cm_1000_2000.tif,82-24,2,1932.0,19.32
O2021_82_16_1_0025_00005217_10cm_3000_0.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_7000_1000.tif,82-24,2,7760.0,77.6
O2021_82_16_1_0025_00005217_10cm_3000_0.tif,82-16,2,O2021_82_24_1_0023_00001729_10cm_2000_2000.tif,82-24,2,868.0,8.68
O2021_82_16_1_0025_00005217_10cm_3000_0.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_7820_1000.tif,82-24,2,3686.0,36.86
O2021_82_16_1_0025_00005217_10cm_3000_1000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_8000_0.tif,82-24,2,1440.0,14.4
O2021_82_16_1_0025_00005217_10cm_3000_1000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_7000_0.tif,82-24,2,3160.0,31.6
O2021_82_16_1_0025_00005217_10cm_3000_1000.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_2000_0.tif,82-24,2,2144.0,21.44
O2021_82_16_1_0025_00005217_10cm_3000_1000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_7820_3000.tif,82-24,2,2736.0,27.36
O2021_82_16_1_0025_00005217_10cm_3000_1000.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_1000_0.tif,82-24,2,4556.0,45.56
O2021_82_16_1_0025_00005217_10cm_3000_1000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_7000_3000.tif,82-24,2,5760.0,57.6
O2021_82_16_1_0025_00005217_10cm_3000_1000.tif,82-16,2,O2021_82_24_1_0023_00001729_10cm_2000_3000.tif,82-24,2,2945.0,29.45
O2021_82_16_1_0025_00005217_10cm_3000_1000.tif,82-16,2,O2021_82_24_1_0023_00001729_10cm_1000_3000.tif,82-24,2,6555.0,65.55
O2021_82_16_1_0025_00005217_10cm_3000_1000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_7000_2000.tif,82-24,2,7760.0,77.6
O2021_82_16_1_0025_00005217_10cm_3000_1000.tif,82-16,2,O2021_82_24_1_0022_00001737_10cm_7820_2000.tif,82-24,2,3686.0,36.86
O2021_82_16_1_0025_00005217_10cm_3000_1000.tif,82-16,2,O2021_82_24_1_0023_00001729_10cm_1000_2000.tif,82-24,2,4968.0,49.68
O2021_82_16_1_0025_00005217_10cm_3000_1000.tif,82-16,2,O2021_82_24_1_0023_00001729_10cm_2000_2000.tif,82-24,2,2232.0,22.32
O2021_82_16_1_0025_00005217_10cm_3000_2000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_7000_1000.tif,82-24,2,3160.0,31.6
O2021_82_16_1_0025_00005217_10cm_3000_2000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_7850_1000.tif,82-24,2,1440.0,14.4
O2021_82_16_1_0025_00005217_10cm_3000_2000.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_2000_1000.tif,82-24,2,2144.0,21.44
O2021_82_16_1_0025_00005217_10cm_3000_2000.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_1000_1000.tif,82-24,2,4556.0,45.56
O2021_82_16_1_0025_00005217_10cm_3000_2000.tif,82-16,2,O2021_82_24_1_0022_00001738_10cm_8000_0.tif,82-24,2,2160.0,21.6
